0.091, 0.7502, 25.8903, -0.488, -0.03745505
0.088, 0.7592, 25.9872, -0.4696, -0.03847136
0.096, 0.7644, 26.0831, -0.5, -0.03849083
0.097, 0.7654, 26.159, -0.5255, -0.03832155
0.092, 0.7628, 26.2531, -0.5259, -0.0379987
0.088, 0.7575, 26.3277, -0.5217, -0.03757386
0.096, 0.747, 26.42, -0.5136, -0.03680313
0.176, 0.7169, 26.5838, -0.4837, -0.03498989
0.099, 0.699, 26.6557, -0.4837, -0.03404596
0.084, 0.6729, 26.7447, -0.4384, -0.03209143
0.089, 0.6429, 26.8328, -0.4148, -0.03045961
0.088, 0.6162, 26.9026, -0.366, -0.02929295
0.091, 0.5798, 26.989, -0.3252, -0.02699
0.077, 0.5484, 27.0575, -0.296, -0.02538104
0.103, 0.5153, 27.1255, -0.2384, -0.0241582
0.076, 0.4716, 27.2097, -0.1982, -0.020705
0.085, 0.4352, 27.2764, -0.1676, -0.01961882
0.108, 0.3882, 27.359, -0.0813, -0.01723407
0.076, 0.3497, 27.4244, -0.0541, -0.01495211
0.08, 0.3129, 27.4893, 0.0055, -0.013345
0.092, 0.3039, 27.5537, 0.0625, -0.01470587
0.079, 0.3357, 27.6334, 0.1027, -0.01879766
0.09, 0.3746, 27.6966, 0.0687, -0.02089111
0.103, 0.4233, 27.7749, -0.0336, -0.02352908
0.071, 0.4622, 27.8369, -0.0859, -0.02584944
0.085, 0.5005, 27.8983, -0.1519, -0.02727794
0.091, 0.5381, 27.9593, -0.2099, -0.02897093
0.073, 0.5747, 28.0197, -0.2456, -0.03124185
0.075, 0.6101, 28.0797, -0.2879, -0.032865
0.077, 0.6439, 28.1391, -0.3447, -0.03438981
0.083, 0.6758, 28.1981, -0.3853, -0.03571169
0.077, 0.7057, 28.2565, -0.4234, -0.03722656
0.104, 0.7331, 28.3145, -0.4565, -0.03797231
0.083, 0.7637, 28.3862, -0.4943, -0.04002837
0.082, 0.7851, 28.4431, -0.513, -0.04055988
0.098, 0.8073, 28.5136, -0.5644, -0.04149765
0.089, 0.8213, 28.5694, -0.5777, -0.04185152
0.08, 0.8326, 28.6248, -0.6011, -0.04233625
0.1, 0.8614, 28.6933, -0.61, -0.04451
0.088, 0.9058, 28.7612, -0.6221, -0.04781273
0.091, 0.9447, 28.8283, -0.6764, -0.04937236
0.084, 0.9709, 28.8815, -0.759, -0.05010452
0.076, 0.9924, 28.9341, -0.798, -0.05103447
0.085, 1.009, 28.9864, -0.8163, -0.05142647
0.104, 1.0226, 29.0511, -0.8395, -0.05178385
0.087, 1.0274, 29.1024, -0.8493, -0.05164586
0.085, 1.0268, 29.1533, -0.8583, -0.05130471
0.096, 1.0183, 29.2164, -0.8548, -0.05047229
0.088, 1.0011, 29.2788, -0.8463, -0.04907773
0.096, 0.981, 29.3283, -0.8255, -0.04800312
0.076, 0.9481, 29.3896, -0.7906, -0.04524053
0.076, 0.9243, 29.4261, -0.7637, -0.04464921
0.092, 0.8807, 29.4866, -0.6947, -0.04166543
0.107, 0.8786, 29.5344, -0.6799, -0.04383187
0.089, 0.9136, 29.5937, -0.6053, -0.04764629
0.088, 0.9513, 29.6523, -0.6595, -0.04970705
0.08, 0.976, 29.6986, -0.7548, -0.05034375
0.088, 0.9956, 29.7445, -0.8063, -0.05089364
0.083, 1.0125, 29.8014, -0.8223, -0.05164307
0.108, 1.0198, 29.8465, -0.836, -0.05132796
0.073, 1.021, 29.9023, -0.8547, -0.05113219
0.092, 1.0154, 29.9466, -0.8469, -0.05046565
0.108, 1.0002, 30.0015, -0.842, -0.0493063
0.091, 0.9759, 30.0558, -0.8253, -0.04745984
0.084, 0.9499, 30.0989, -0.7963, -0.04594738
0.078, 0.9183, 30.1417, -0.7502, -0.04388936
0.086, 0.8813, 30.1841, -0.7124, -0.04191384
0.081, 0.839, 30.2262, -0.6609, -0.03933889
0.107, 0.7793, 30.2784, -0.6115, -0.03617528
0.088, 0.7123, 30.33, -0.5471, -0.03180818
0.085, 0.6388, 30.3811, -0.468, -0.02761647
0.096, 0.5759, 30.4216, -0.3589, -0.02551896
0.088, 0.51, 30.4618, -0.2541, -0.02175568
0.084, 0.4256, 30.5115, -0.2016, -0.01625619
0.103, 0.3874, 30.5607, -0.1076, -0.01751563
0.089, 0.4252, 30.5997, 0.0299, -0.0233836
0.072, 0.4698, 30.6384, -0.0016, -0.02658722
0.087, 0.5134, 30.6767, -0.1483, -0.02817575
0.092, 0.5662, 30.7241, -0.2283, -0.03117957
0.084, 0.6067, 30.7618, -0.2681, -0.03274571
0.081, 0.6453, 30.799, -0.3432, -0.03464772
0.084, 0.6905, 30.8451, -0.3823, -0.03721548
0.083, 0.7238, 30.8817, -0.4299, -0.03819602
0.089, 0.7542, 30.9179, -0.4941, -0.03941787
0.084, 0.7813, 30.9538, -0.5186, -0.0406781
0.088, 0.8103, 30.9983, -0.5491, -0.04216273
0.088, 0.8525, 31.0336, -0.5806, -0.04502273
0.088, 0.9314, 31.0685, -0.6177, -0.05105295
0.08, 1.0091, 31.103, -0.6892, -0.05531125
0.095, 1.0986, 31.1454, -0.84, -0.05964053
0.092, 1.1782, 31.1874, -0.9464, -0.06323609
0.084, 1.2339, 31.2207, -1.0547, -0.06501048
0.084, 1.2817, 31.2533, -1.1446, -0.06693024
0.085, 1.3299, 31.2934, -1.1889, -0.06933029
0.08, 1.3588, 31.3256, -1.2369, -0.06974625
0.104, 1.3785, 31.3567, -1.2969, -0.06987212
0.08, 1.39, 31.3958, -1.3073, -0.07021875
0.092, 1.4385, 31.4271, -1.3105, -0.07456087
0.1, 1.5442, 31.4659, -1.3191, -0.082495
0.084, 1.6856, 31.5043, -1.4277, -0.09269667
0.084, 1.7864, 31.5346, -1.626, -0.09532
0.104, 1.895, 31.5716, -1.8811, -0.09997115
0.084, 1.9668, 31.6013, -1.9467, -0.1026138
0.084, 2.0243, 31.6309, -2.0629, -0.1046376
0.084, 2.0667, 31.6594, -2.129, -0.1058588
0.08, 2.0974, 31.6954, -2.1796, -0.1067888
0.085, 2.1037, 31.7239, -2.2101, -0.1055556
0.099, 2.0933, 31.7521, -2.2334, -0.1041397
0.08, 2.0564, 31.7878, -2.2026, -0.1005137
0.072, 2.0078, 31.8165, -2.1672, -0.097015
0.1, 1.9423, 31.8453, -2.0765, -0.09384
0.08, 1.8604, 31.8743, -1.989, -0.08790125
0.08, 1.7625, 31.9033, -1.9097, -0.08200625
0.103, 1.6185, 31.9397, -1.7612, -0.07393471
0.077, 1.487, 31.9688, -1.6138, -0.06581104
0.079, 1.342, 31.9968, -1.412, -0.05792278
0.101, 1.1443, 32.0321, -1.2089, -0.04742787
0.084, 0.9739, 32.0658, -1.0117, -0.03855214
0.08, 0.9072, 32.0927, -0.7494, -0.04119125
0.095, 0.8474, 32.1192, -0.5275, -0.03922263
0.084, 0.7812, 32.1454, -0.5934, -0.03511952
0.081, 0.6901, 32.1778, -0.5442, -0.02888154
0.096, 0.6112, 32.2035, -0.4417, -0.02645062
0.08, 0.5066, 32.2353, -0.2857, -0.0187925
0.084, 0.4411, 32.2543, -0.2249, -0.01815619
0.084, 0.3295, 32.2854, -0.0335, -0.009832143
0.079, 0.3372, 32.3101, -0.0176, -0.01734734
0.085, 0.4144, 32.3346, 0.1905, -0.02526118
0.104, 0.4913, 32.3589, 0.0026, -0.02826212
0.08, 0.586, 32.3889, -0.1952, -0.03521875
0.08, 0.66, 32.4127, -0.2702, -0.037625
0.088, 0.732, 32.4362, -0.4441, -0.04069091
0.084, 0.8178, 32.4653, -0.5043, -0.04599714
0.092, 0.8826, 32.4883, -0.5809, -0.04765174
0.095, 0.9575, 32.5163, -0.7136, -0.05181711
0.085, 1.0116, 32.5372, -0.755, -0.05376235
0.081, 1.0595, 32.5585, -0.8591, -0.05593179
0.087, 1.1747, 32.5788, -0.9077, -0.06535569
0.088, 1.4686, 32.6038, -0.962, -0.09012886
0.08, 1.6998, 32.6236, -1.1976, -0.09944
0.1, 1.9208, 32.6417, -1.8169, -0.10709
0.076, 2.179, 32.6642, -2.0497, -0.1259368
0.084, 2.3693, 32.6824, -2.2409, -0.1297924
0.08, 2.5424, 32.6974, -2.7121, -0.1379388
0.075, 2.6961, 32.7133, -2.8085, -0.1450517
0.077, 2.8618, 32.7263, -3.0121, -0.1538497
0.099, 3.0852, 32.7387, -3.19, -0.1655428
0.085, 3.365, 32.7556, -3.4099, -0.1847088
0.08, 3.5581, 32.7681, -3.7022, -0.1899737
0.1, 3.7568, 32.7822, -4.1814, -0.197775
0.079, 3.8794, 32.7955, -4.313, -0.2017295
0.085, 3.9676, 32.8066, -4.508, -0.2035682
0.095, 4.0267, 32.821, -4.6069, -0.2044455
0.076, 4.0256, 32.8166, -4.6529, -0.2012076
0.08, 3.9791, 32.8236, -4.6748, -0.1960487
0.084, 3.8875, 32.8482, -4.5939, -0.1889226
0.076, 3.749, 32.8839, -4.4649, -0.1783382
0.08, 3.5688, 32.9175, -4.2867, -0.1671775
0.093, 3.4114, 32.9429, -4.0221, -0.1621076
0.083, 3.3907, 32.9693, -3.7431, -0.168288
0.081, 3.4074, 32.9916, -3.6164, -0.1714009
0.096, 3.3928, 33.0145, -3.7709, -0.1688796
0.075, 3.3459, 33.0328, -3.8487, -0.1641683
0.085, 3.267, 33.0531, -3.7857, -0.1587088
0.076, 3.1562, 33.0752, -3.6679, -0.1505205
0.076, 3.0144, 33.0976, -3.5314, -0.1413911
0.076, 2.8428, 33.1202, -3.3267, -0.1308505
0.092, 2.643, 33.1405, -3.0984, -0.1212913
0.079, 2.4164, 33.1653, -2.8349, -0.1064782
0.08, 2.3213, 33.1801, -2.596, -0.1101213
0.096, 2.1743, 33.1995, -2.2256, -0.1010588
0.08, 1.9597, 33.2231, -2.3167, -0.0845725
0.082, 1.7644, 33.2424, -2.0901, -0.07631146
0.099, 1.5504, 33.2622, -1.678, -0.06671192
0.079, 1.2594, 33.2864, -1.4715, -0.04455228
0.08, 1.0536, 33.3045, -1.2315, -0.0398175
0.096, 1.0103, 33.3234, -0.6775, -0.04825979
0.084, 0.9938, 33.3447, -0.5591, -0.04870786
0.077, 0.9711, 33.3608, -0.7702, -0.04708097
0.099, 0.9314, 33.3812, -0.7814, -0.04456495
0.08, 0.8915, 33.3965, -0.7407, -0.04208125
0.081, 0.8446, 33.4119, -0.6778, -0.03933494
0.091, 0.7771, 33.4313, -0.6157, -0.03514621
0.088, 0.7164, 33.4466, -0.547, -0.03237114
0.081, 0.6503, 33.4617, -0.4423, -0.02843475
0.099, 0.5613, 33.4805, -0.3729, -0.02357005
0.081, 0.4856, 33.4954, -0.2745, -0.01960716
0.083, 0.4153, 33.5101, -0.1529, -0.01653006
0.093, 0.4803, 33.5248, -0.0538, -0.02750962
0.088, 0.6802, 33.5428, 0.0231, -0.04536795
0.08, 0.8384, 33.5571, -0.2514, -0.0518075
0.099, 1.031, 33.573, -0.6979, -0.06127727
0.08, 1.1791, 33.5853, -0.8589, -0.06821125
0.085, 1.3204, 33.5976, -1.0956, -0.07433176
0.103, 1.4851, 33.6118, -1.2689, -0.08225015
0.08, 1.6347, 33.6263, -1.422, -0.091085
0.085, 1.7417, 33.6365, -1.6199, -0.09337912
0.084, 1.8359, 33.6466, -1.8408, -0.09740214
0.083, 1.947, 33.6568, -1.8981, -0.1040428
0.089, 2.1517, 33.6692, -1.9987, -0.119085
0.095, 2.2998, 33.6791, -2.1647, -0.1227847
0.084, 2.4295, 33.6878, -2.5408, -0.1291952
0.081, 2.5387, 33.6954, -2.6333, -0.1336757
0.099, 2.6439, 33.7051, -2.7935, -0.1375081
0.085, 2.7117, 33.7132, -2.9056, -0.1395732
0.083, 2.8135, 33.7207, -3.0014, -0.1468075
0.1, 3.0071, 33.7297, -3.053, -0.160035
0.084, 3.1377, 33.7373, -3.2339, -0.1646588
0.084, 3.2399, 33.7446, -3.5645, -0.1680783
0.085, 3.3122, 33.7531, -3.6801, -0.1698629
0.088, 3.3589, 33.7655, -3.7656, -0.1705984
0.088, 3.3602, 33.7752, -3.8102, -0.1680839
0.104, 3.3156, 33.7885, -3.8286, -0.1636358
0.088, 3.2195, 33.804, -3.7658, -0.1555148
0.088, 3.1056, 33.8171, -3.6546, -0.1488084
0.091, 2.9185, 33.8365, -3.4515, -0.1356448
0.105, 2.7342, 33.8525, -3.2839, -0.1279338
0.091, 2.4038, 33.8776, -2.9548, -0.1020362
0.089, 2.1535, 33.8929, -2.762, -0.0936132
0.084, 1.9308, 33.9086, -2.1146, -0.08328405
0.096, 1.6968, 33.9268, -1.904, -0.0726525
0.1, 1.4891, 33.9412, -1.6458, -0.06407
0.076, 1.2055, 33.9593, -1.38, -0.04161711
0.092, 0.9617, 33.9738, -1.1654, -0.034835
0.103, 0.5748, 33.9914, -0.6041, -0.009958447
0.096, 0.3059, 34.0037, -0.4345, -0.001289792
0.089, -0.0373, 34.0158, 0.1874, 0.0211459
0.079, -0.3145, 34.0258, 0.4041, 0.0332693
0.089, -0.5907, 34.0349, 0.965, 0.04505185
0.079, -0.8252, 34.0435, 1.2681, 0.05610177
0.104, -0.9922, 34.0518, 1.5626, 0.05763885
0.081, -1.1806, 34.0593, 1.8389, 0.07065963
0.085, -1.3491, 34.0687, 1.8773, 0.07736676
0.088, -1.467, 34.0741, 2.2028, 0.08004886
0.103, -1.5899, 34.0812, 2.3705, 0.08546102
0.091, -1.6833, 34.0897, 2.4376, 0.08929687
0.097, -1.7352, 34.0968, 2.5729, 0.08943526
0.087, -1.7697, 34.1056, 2.6688, 0.09046776
0.089, -1.772, 34.1138, 2.6722, 0.08872921
0.092, -1.7424, 34.1242, 2.698, 0.0855113
0.091, -1.676, 34.1353, 2.6546, 0.08015165
0.085, -1.5965, 34.1448, 2.5741, 0.07514853
0.107, -1.4649, 34.1574, 2.4401, 0.06709547
0.092, -1.2983, 34.1707, 2.315, 0.05586065
0.089, -1.1202, 34.1825, 2.1137, 0.04600438
0.092, -0.8071, 34.1944, 1.8328, 0.0233387
0.083, -0.522, 34.2056, 1.5864, 0.008925301
0.088, -0.2224, 34.2145, 1.0198, -0.005902727
0.085, 0.1682, 34.2258, 0.6595, -0.03138647
0.084, 0.4908, 34.2348, 0.2888, -0.04374238
0.084, 0.8186, 34.2429, -0.3483, -0.0604419
0.103, 1.1479, 34.2488, -0.6572, -0.07338044
0.084, 1.5564, 34.2543, -1.0747, -0.1021355
0.084, 1.9562, 34.2586, -1.3982, -0.1216076
0.077, 2.2651, 34.2593, -2.1171, -0.1333134
0.079, 2.5595, 34.259, -2.6039, -0.1466079
0.084, 2.8352, 34.254, -2.8965, -0.1581707
0.108, 3.0887, 34.2491, -3.2289, -0.1661711
0.08, 3.3695, 34.2449, -3.5179, -0.186025
0.088, 3.5586, 34.2109, -3.7179, -0.1886743
0.084, 3.7334, 34.1471, -4.2143, -0.1970748
0.092, 3.8214, 34.102, -4.2805, -0.1958526
0.082, 3.8571, 34.1442, -4.4905, -0.1950318
0.094, 3.8348, 34.1463, -4.46, -0.1905538
0.088, 3.7394, 34.1709, -4.4395, -0.1815495
0.097, 3.613, 34.1977, -4.3275, -0.1741345
0.078, 3.4458, 34.2298, -4.1024, -0.1615721
0.102, 3.1968, 34.2869, -3.917, -0.1476341
0.084, 3.0419, 34.2984, -3.603, -0.1428748
0.091, 2.8479, 34.3829, -3.2545, -0.1317357
0.086, 2.6634, 34.3563, -3.1355, -0.1224433
0.094, 2.4357, 34.3516, -2.8571, -0.1096733
0.097, 2.1858, 34.3439, -2.6248, -0.09640856
0.088, 1.9619, 34.3483, -2.3055, -0.08537341
0.092, 1.6539, 34.3608, -1.9739, -0.06595587
0.088, 1.3862, 34.3699, -1.698, -0.05409977
0.096, 1.0287, 34.3798, -1.2126, -0.03281521
0.088, 0.7271, 34.3879, -0.9162, -0.01921864
0.096, 0.3355, 34.3978, -0.384, 0.003620833
0.083, -0.0675, 34.4073, -0.0441, 0.02765211
0.081, -0.3122, 34.4122, 0.5269, 0.03071494
0.104, -0.7992, 34.4204, 1.1276, 0.06337346
0.095, -1.1189, 34.4264, 1.2042, 0.07277132
0.096, -1.5061, 34.4307, 2.0207, 0.09547167
0.088, -1.8735, 34.4352, 2.2556, 0.11455
0.1, -2.1487, 34.4367, 2.8231, 0.121195
0.089, -2.4623, 34.4368, 3.3001, 0.140733
0.095, -2.7369, 34.4379, 3.4662, 0.1512976
0.085, -2.9245, 34.4363, 3.9547, 0.1572603
0.088, -3.1133, 34.4341, 4.2188, 0.1663923
0.099, -3.225, 34.4326, 4.3678, 0.1668914
0.08, -3.2991, 34.4303, 4.5961, 0.1695863
0.092, -3.3365, 34.4288, 4.6086, 0.1688576
0.097, -3.3209, 34.4277, 4.676, 0.1652409
0.088, -3.2432, 34.4269, 4.6578, 0.1577452
0.087, -3.1005, 34.427, 4.5674, 0.1468239
0.088, -2.9401, 34.4283, 4.38, 0.1378914
0.08, -2.7402, 34.4307, 4.1069, 0.1245163
0.089, -2.5022, 34.4336, 3.8836, 0.1117392
0.096, -2.1543, 34.438, 3.5492, 0.08959521
0.088, -1.8382, 34.4418, 3.2298, 0.07394977
0.088, -1.4011, 34.4478, 2.6762, 0.04521977
0.091, -1.0213, 34.4525, 2.2851, 0.03019687
0.077, -0.5152, 34.4587, 1.5668, -0.007103636
0.088, -0.0896, 34.4632, 1.1913, -0.01970182
0.075, 0.3494, 34.467, 0.2587, -0.04673667
0.088, 0.7972, 34.4702, -0.0562, -0.06530318
0.088, 1.2496, 34.4722, -0.7321, -0.08818455
0.104, 1.8146, 34.4739, -1.1962, -0.1178935
0.085, 2.3717, 34.4742, -1.7683, -0.1513556
0.092, 2.8058, 34.4721, -2.511, -0.1638824
0.089, 3.3242, 34.4654, -3.3476, -0.1953336
0.086, 3.714, 34.4609, -3.6607, -0.2083628
0.088, 3.6981, 17.3643, -4.447, -0.1840016
0.088, 3.6456, 16.746, -4.7727, -0.179297
0.084, 3.6576, 16.4497, -4.1637, -0.1835943
0.1, 3.6727, 15.104, -4.0461, -0.18439
0.085, 3.5923, 7.0656, -4.1535, -0.1748856
0.072, 3.4797, 5.6681, -4.1734, -0.1661656
0.079, 3.4353, 4.8067, -3.9358, -0.1689549
0.092, 3.402, 3.5661, -3.7178, -0.1682902
0.084, 3.3775, 2.3524, -3.7875, -0.1674167
0.096, 3.3703, 1.4387, -3.7709, -0.16814
0.08, 3.3777, 1.1065, -3.7491, -0.1693475
0.077, 3.3835, 0.9663, -3.7672, -0.1695516
0.08, 3.3897, 0.9658, -3.7974, -0.1698725
0.091, 3.3951, 0.8932, -3.8025, -0.1700517
0.085, 3.4007, 0.9084, -3.8105, -0.1703644
0.084, 3.4075, 0.9078, -3.815, -0.1707798
0.079, 3.413, 0.8943, -3.8228, -0.1709981
0.1, 3.4184, 0.9, -3.8332, -0.17119
0.08, 3.4246, 0.8735, -3.8386, -0.1716175
0.105, 3.4299, 0.892, -3.8434, -0.1717474
0.095, 3.4371, 0.9127, -3.8541, -0.1722339
